election_type,province_number,province,district,subdistrict,บช_ผู้มาใช้สิทธิ์,บช_ผู้มีสิทธิ์,party,votes
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,640,917,ไทยสร้างไทย,12
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,723,1070,ไทยสร้างไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,473,6636,ไทยสร้างไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,344,464,ไทยสร้างไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,234,462,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,264,360,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,624,862,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,625,907,ไทยสร้างไทย,28
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,389,499,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,549,724,ไทยสร้างไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,191,285,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,453,610,ไทยสร้างไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,359,483,ไทยสร้างไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,371,463,ไทยสร้างไทย,16
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,318,448,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,458,608,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,425,576,ไทยสร้างไทย,19
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,414,582,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,608,793,ไทยสร้างไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,555,706,ไทยสร้างไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,501,631,ไทยสร้างไทย,27
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,169,226,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,เวียง,265,469,ไทยสร้างไทย,16
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,391,498,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,541,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,421,542,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,335,425,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,337,444,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,287,373,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,543,687,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,358,479,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,628,763,ไทยสร้างไทย,7
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,367,494,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,419,546,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,278,339,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,469,586,ไทยสร้างไทย,9
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่ข่า,295,370,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,523,683,ไทยสร้างไทย,6
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,472,682,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,403,482,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,441,580,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,215,251,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,265,321,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,444,710,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,213,287,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,584,728,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,242,329,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,350,512,ไทยสร้างไทย,4
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,563,722,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,636,1089,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,500,610,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,167,207,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่คะ,522,692,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,297,386,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,209,630,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,360,414,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,328,393,ไทยสร้างไทย,0
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,346,763,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,265,315,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,268,331,ไทยสร้างไทย,5
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,310,406,ไทยสร้างไทย,2
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,507,674,ไทยสร้างไทย,3
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,298,372,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,508,639,ไทยสร้างไทย,1
บัญชีรายชื่อ,7,เชียงใหม่,ฝาง,แม่งอน,380,880,ไทยสร้างไทย,3
