รหัสจังหวัด,จังหวัด,เขต,อำเภอ,ตำบล,หมู่,หมายเลขหน่วยเลือกตั้ง,หมายเลขผู้สมัคร,ชื่อผู้สมัคร,ชื่อพรรค,คะแนน
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,2,นายสมดุลย์ อุตเจริญ,ประชาชน,87
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,4,นายสันติ ตันสุหัช,ก้าวอิสระ,9
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,112
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,126
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,7,นายไกร ดาบธรรม,พลังประชารัฐ,43
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,1,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,11
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,1,นายอดุลย์ บุญใส,ภูมิใจไทย,17
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,2,นายสมดุลย์ อุตเจริญ,ประชาชน,70
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,2
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,4,นายสันติ ตันสุหัช,ก้าวอิสระ,12
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,157
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,107
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,7,นายไกร ดาบธรรม,พลังประชารัฐ,48
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,5
50,เชียงใหม่,7,ฝาง,เวียงฝาง,2,2,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,8
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,1,นายอดุลย์ บุญใส,ภูมิใจไทย,4
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,2,นายสมดุลย์ อุตเจริญ,ประชาชน,54
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,3
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,4,นายสันติ ตันสุหัช,ก้าวอิสระ,0
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,127
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,55
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,7,นายไกร ดาบธรรม,พลังประชารัฐ,19
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,3
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,3,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,4
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,1,นายอดุลย์ บุญใส,ภูมิใจไทย,7
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,2,นายสมดุลย์ อุตเจริญ,ประชาชน,56
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,4,นายสันติ ตันสุหัช,ก้าวอิสระ,0
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,95
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,62
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,7,นายไกร ดาบธรรม,พลังประชารัฐ,23
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,4
50,เชียงใหม่,7,ฝาง,เวียงฝาง,3,4,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,2
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,1,นายอดุลย์ บุญใส,ภูมิใจไทย,9
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,2,นายสมดุลย์ อุตเจริญ,ประชาชน,74
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,4,นายสันติ ตันสุหัช,ก้าวอิสระ,2
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,82
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,53
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,7,นายไกร ดาบธรรม,พลังประชารัฐ,38
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,3
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,5,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,1,นายอดุลย์ บุญใส,ภูมิใจไทย,8
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,2,นายสมดุลย์ อุตเจริญ,ประชาชน,74
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,4,นายสันติ ตันสุหัช,ก้าวอิสระ,4
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,116
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,35
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,7,นายไกร ดาบธรรม,พลังประชารัฐ,23
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,2
50,เชียงใหม่,7,ฝาง,เวียงฝาง,4,6,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,1
50,เชียงใหม่,7,ฝาง,เวียงฝาง,5,7,1,นายอดุลย์ บุญใส,ภูมิใจไทย,14
50,เชียงใหม่,7,ฝาง,เวียงฝาง,5,7,2,นายสมดุลย์ อุตเจริญ,ประชาชน,67
50,เชียงใหม่,7,ฝาง,เวียงฝาง,5,7,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,4
50,เชียงใหม่,7,ฝาง,เวียงฝาง,5,7,4,นายสันติ ตันสุหัช,ก้าวอิสระ,6
